2024-10-18 01:06:26 - INFO - Epoch [5/20], Train Loss: 0.0091, Test Loss: 0.0082, Test PSNR: 20.90 dB
2024-10-18 01:06:37 - INFO - Epoch [6/20], Train Loss: 0.0081, Test Loss: 0.0074, Test PSNR: 21.33 dB
2024-10-18 01:06:49 - INFO - Epoch [7/20], Train Loss: 0.0074, Test Loss: 0.0070, Test PSNR: 21.57 dB
2024-10-18 01:07:01 - INFO - Epoch [8/20], Train Loss: 0.0069, Test Loss: 0.0068, Test PSNR: 21.73 dB
2024-10-18 01:07:13 - INFO - Epoch [9/20], Train Loss: 0.0065, Test Loss: 0.0064, Test PSNR: 21.98 dB
2024-10-18 01:07:24 - INFO - Epoch [10/20], Train Loss: 0.0062, Test Loss: 0.0060, Test PSNR: 22.22 dB
2024-10-18 01:07:36 - INFO - Epoch [11/20], Train Loss: 0.0059, Test Loss: 0.0057, Test PSNR: 22.48 dB
2024-10-18 01:07:47 - INFO - Epoch [12/20], Train Loss: 0.0056, Test Loss: 0.0055, Test PSNR: 22.65 dB
2024-10-18 01:07:59 - INFO - Epoch [13/20], Train Loss: 0.0053, Test Loss: 0.0053, Test PSNR: 22.81 dB
2024-10-18 01:08:10 - INFO - Epoch [14/20], Train Loss: 0.0051, Test Loss: 0.0052, Test PSNR: 22.87 dB
2024-10-18 01:08:22 - INFO - Epoch [15/20], Train Loss: 0.0050, Test Loss: 0.0050, Test PSNR: 23.08 dB
2024-10-18 01:08:34 - INFO - Epoch [16/20], Train Loss: 0.0048, Test Loss: 0.0050, Test PSNR: 23.08 dB
2024-10-18 01:08:45 - INFO - Epoch [17/20], Train Loss: 0.0047, Test Loss: 0.0048, Test PSNR: 23.24 dB
2024-10-18 01:08:58 - INFO - Epoch [18/20], Train Loss: 0.0046, Test Loss: 0.0047, Test PSNR: 23.33 dB
2024-10-18 01:09:09 - INFO - Epoch [19/20], Train Loss: 0.0045, Test Loss: 0.0046, Test PSNR: 23.40 dB
2024-10-18 01:09:21 - INFO - Epoch [20/20], Train Loss: 0.0043, Test Loss: 0.0045, Test PSNR: 23.51 dB
2024-10-18 01:09:32 - INFO - Epoch [1/20], Train Loss: 0.0434, Test Loss: 0.0212, Test PSNR: 16.76 dB
2024-10-18 01:09:44 - INFO - Epoch [2/20], Train Loss: 0.0182, Test Loss: 0.0142, Test PSNR: 18.51 dB
2024-10-18 01:09:55 - INFO - Epoch [3/20], Train Loss: 0.0137, Test Loss: 0.0113, Test PSNR: 19.49 dB
2024-10-18 01:10:07 - INFO - Epoch [4/20], Train Loss: 0.0112, Test Loss: 0.0096, Test PSNR: 20.22 dB
2024-10-18 01:10:18 - INFO - Epoch [5/20], Train Loss: 0.0097, Test Loss: 0.0084, Test PSNR: 20.77 dB
2024-10-18 01:10:30 - INFO - Epoch [6/20], Train Loss: 0.0087, Test Loss: 0.0077, Test PSNR: 21.19 dB
2024-10-18 01:10:42 - INFO - Epoch [7/20], Train Loss: 0.0079, Test Loss: 0.0071, Test PSNR: 21.51 dB
2024-10-18 01:10:54 - INFO - Epoch [8/20], Train Loss: 0.0074, Test Loss: 0.0067, Test PSNR: 21.79 dB
2024-10-18 01:11:06 - INFO - Epoch [9/20], Train Loss: 0.0069, Test Loss: 0.0063, Test PSNR: 22.06 dB
2024-10-18 01:11:17 - INFO - Epoch [10/20], Train Loss: 0.0065, Test Loss: 0.0061, Test PSNR: 22.20 dB
2024-10-18 01:11:29 - INFO - Epoch [11/20], Train Loss: 0.0062, Test Loss: 0.0058, Test PSNR: 22.40 dB
2024-10-18 01:11:41 - INFO - Epoch [12/20], Train Loss: 0.0059, Test Loss: 0.0056, Test PSNR: 22.58 dB
2024-10-18 01:11:53 - INFO - Epoch [13/20], Train Loss: 0.0057, Test Loss: 0.0053, Test PSNR: 22.75 dB
2024-10-18 01:12:05 - INFO - Epoch [14/20], Train Loss: 0.0054, Test Loss: 0.0051, Test PSNR: 22.96 dB
2024-10-18 01:12:16 - INFO - Epoch [15/20], Train Loss: 0.0052, Test Loss: 0.0050, Test PSNR: 23.07 dB
2024-10-18 01:12:28 - INFO - Epoch [16/20], Train Loss: 0.0050, Test Loss: 0.0049, Test PSNR: 23.14 dB
2024-10-18 01:12:39 - INFO - Epoch [17/20], Train Loss: 0.0049, Test Loss: 0.0047, Test PSNR: 23.31 dB
2024-10-18 01:12:51 - INFO - Epoch [18/20], Train Loss: 0.0048, Test Loss: 0.0046, Test PSNR: 23.37 dB
2024-10-18 01:13:02 - INFO - Epoch [19/20], Train Loss: 0.0046, Test Loss: 0.0044, Test PSNR: 23.56 dB
2024-10-18 01:13:14 - INFO - Epoch [20/20], Train Loss: 0.0045, Test Loss: 0.0045, Test PSNR: 23.53 dB
2024-10-18 01:13:26 - INFO - Epoch [1/20], Train Loss: 0.0429, Test Loss: 0.0220, Test PSNR: 16.58 dB
2024-10-18 01:13:37 - INFO - Epoch [2/20], Train Loss: 0.0180, Test Loss: 0.0143, Test PSNR: 18.48 dB
2024-10-18 01:13:48 - INFO - Epoch [3/20], Train Loss: 0.0128, Test Loss: 0.0110, Test PSNR: 19.61 dB
2024-10-18 01:14:00 - INFO - Epoch [4/20], Train Loss: 0.0102, Test Loss: 0.0091, Test PSNR: 20.45 dB
2024-10-18 01:14:11 - INFO - Epoch [5/20], Train Loss: 0.0087, Test Loss: 0.0081, Test PSNR: 20.93 dB
2024-10-18 01:14:23 - INFO - Epoch [6/20], Train Loss: 0.0078, Test Loss: 0.0075, Test PSNR: 21.30 dB
2024-10-18 01:14:34 - INFO - Epoch [7/20], Train Loss: 0.0071, Test Loss: 0.0069, Test PSNR: 21.67 dB
2024-10-18 01:14:46 - INFO - Epoch [8/20], Train Loss: 0.0066, Test Loss: 0.0064, Test PSNR: 21.97 dB
2024-10-18 01:14:57 - INFO - Epoch [9/20], Train Loss: 0.0062, Test Loss: 0.0062, Test PSNR: 22.14 dB
2024-10-18 01:15:09 - INFO - Epoch [10/20], Train Loss: 0.0059, Test Loss: 0.0059, Test PSNR: 22.34 dB
